Innings_Player,Innings_Runs_Scored,Innings_Runs_Scored_Num,Innings_Minutes_Batted,Innings_Batted_Flag,Innings_Not_Out_Flag,Innings_Balls_Faced,Innings_Boundary_Fours,Innings_Boundary_Sixes,Innings_Batting_Strike_Rate,Innings_Number,Opposition,Ground,Match_Date,Country,50's,100's,Innings_Runs_Scored_Buckets,Result,Margin,Match,Home/Away,Match_Month,Match_Year,Match_Period,Matches,Pred_Result
Sarfaraz Ahmed,89*,89,0,1.0,1.0,49,10,3,181.63,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1.0,0.0,50-99,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Shoaib Malik,53,53,0,1.0,0.0,27,0,5,196.29,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1.0,0.0,50-99,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Fakhar Zaman,21,21,0,1.0,0.0,15,2,1,140.00,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Hussain Talat,18,18,0,1.0,0.0,16,2,0,112.50,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Ahmed Shehzad,14,14,0,1.0,0.0,12,2,0,116.66,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Asif Ali,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Sarfaraz Ahmed,89*,89,0,1.0,1.0,49,10,3,181.63,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1.0,0.0,50-99,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Shoaib Malik,53,53,0,1.0,0.0,27,0,5,196.29,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1.0,0.0,50-99,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Fakhar Zaman,21,21,0,1.0,0.0,15,2,1,140.00,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Hussain Talat,18,18,0,1.0,0.0,16,2,0,112.50,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Ahmed Shehzad,14,14,0,1.0,0.0,12,2,0,116.66,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Asif Ali,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Sarfaraz Ahmed,89*,89,0,1.0,1.0,49,10,3,181.63,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1.0,0.0,50-99,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Shoaib Malik,53,53,0,1.0,0.0,27,0,5,196.29,1,v Scotland,Edinburgh,2018/06/12,Pakistan,1.0,0.0,50-99,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Fakhar Zaman,21,21,0,1.0,0.0,15,2,1,140.00,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Hussain Talat,18,18,0,1.0,0.0,16,2,0,112.50,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Ahmed Shehzad,14,14,0,1.0,0.0,12,2,0,116.66,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Asif Ali,1*,1,0,1.0,1.0,1,0,0,100.00,1,v Scotland,Edinburgh,2018/06/12,Pakistan,0.0,0.0,0-49,Won,48 runs,Scotland v Pakistan,Away,Jun,2018,Jun 2018,1,Won
Babar Azam,79,79,66,1.0,0.0,58,7,2,136.20,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1.0,0.0,50-99,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Mohammad Hafeez,53*,53,61,1.0,1.0,34,4,2,155.88,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1.0,0.0,50-99,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Shoaib Malik,19,19,13,1.0,0.0,9,3,0,211.11,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Fakhar Zaman,11,11,24,1.0,0.0,16,1,0,68.75,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Asif Ali,2*,2,7,1.0,1.0,3,0,0,66.66,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Babar Azam,79,79,66,1.0,0.0,58,7,2,136.20,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1.0,0.0,50-99,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Mohammad Hafeez,53*,53,61,1.0,1.0,34,4,2,155.88,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1.0,0.0,50-99,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Shoaib Malik,19,19,13,1.0,0.0,9,3,0,211.11,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Fakhar Zaman,11,11,24,1.0,0.0,16,1,0,68.75,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Asif Ali,2*,2,7,1.0,1.0,3,0,0,66.66,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Babar Azam,79,79,66,1.0,0.0,58,7,2,136.20,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1.0,0.0,50-99,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Mohammad Hafeez,53*,53,61,1.0,1.0,34,4,2,155.88,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,1.0,0.0,50-99,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Shoaib Malik,19,19,13,1.0,0.0,9,3,0,211.11,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Fakhar Zaman,11,11,24,1.0,0.0,16,1,0,68.75,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Asif Ali,2*,2,7,1.0,1.0,3,0,0,66.66,1,v New Zealand,Dubai (DSC),2018/11/04,Pakistan,0.0,0.0,0-49,Won,47 runs,New Zealand v Pakistan,Away,Nov,2018,Nov 2018,1,Won
Fakhar Zaman,73,73,0,1.0,0.0,42,9,3,173.80,1,v Australia,Harare,2018/07/05,Pakistan,1.0,0.0,50-99,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Asif Ali,37*,37,0,1.0,1.0,18,3,2,205.55,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Hussain Talat,30,30,0,1.0,0.0,25,3,1,120.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shoaib Malik,27,27,0,1.0,0.0,15,3,1,180.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Sarfaraz Ahmed,14,14,0,1.0,0.0,13,1,1,107.69,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shadab Khan,7,7,0,1.0,0.0,3,0,1,233.33,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Mohammad Amir,0*,0,0,1.0,1.0,0,0,0,0,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Haris Sohail,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Faheem Ashraf,0,0,0,1.0,0.0,3,0,0,0.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Fakhar Zaman,73,73,0,1.0,0.0,42,9,3,173.80,1,v Australia,Harare,2018/07/05,Pakistan,1.0,0.0,50-99,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Asif Ali,37*,37,0,1.0,1.0,18,3,2,205.55,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Hussain Talat,30,30,0,1.0,0.0,25,3,1,120.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shoaib Malik,27,27,0,1.0,0.0,15,3,1,180.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Sarfaraz Ahmed,14,14,0,1.0,0.0,13,1,1,107.69,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shadab Khan,7,7,0,1.0,0.0,3,0,1,233.33,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Mohammad Amir,0*,0,0,1.0,1.0,0,0,0,0,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Haris Sohail,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Faheem Ashraf,0,0,0,1.0,0.0,3,0,0,0.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Fakhar Zaman,73,73,0,1.0,0.0,42,9,3,173.80,1,v Australia,Harare,2018/07/05,Pakistan,1.0,0.0,50-99,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Asif Ali,37*,37,0,1.0,1.0,18,3,2,205.55,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Hussain Talat,30,30,0,1.0,0.0,25,3,1,120.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shoaib Malik,27,27,0,1.0,0.0,15,3,1,180.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Sarfaraz Ahmed,14,14,0,1.0,0.0,13,1,1,107.69,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shadab Khan,7,7,0,1.0,0.0,3,0,1,233.33,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Mohammad Amir,0*,0,0,1.0,1.0,0,0,0,0,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Haris Sohail,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Faheem Ashraf,0,0,0,1.0,0.0,3,0,0,0.00,1,v Australia,Harare,2018/07/05,Pakistan,0.0,0.0,0-49,Won,45 runs,Australia v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Babar Azam,68*,68,0,1.0,1.0,55,5,1,123.63,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,1.0,0.0,50-99,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Mohammad Hafeez,39,39,0,1.0,0.0,30,2,2,130.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Hasan Ali,17*,17,0,1.0,1.0,8,2,1,212.50,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Fakhar Zaman,14,14,0,1.0,0.0,12,2,0,116.66,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Hussain Talat,9,9,0,1.0,0.0,6,1,0,150.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Asif Ali,2,2,0,1.0,0.0,3,0,0,66.66,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Shadab Khan,1,1,0,1.0,0.0,2,0,0,50.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Faheem Ashraf,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Sarfaraz Ahmed,0,0,0,1.0,0.0,2,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Imad Wasim,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Babar Azam,68*,68,0,1.0,1.0,55,5,1,123.63,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,1.0,0.0,50-99,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Mohammad Hafeez,39,39,0,1.0,0.0,30,2,2,130.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Hasan Ali,17*,17,0,1.0,1.0,8,2,1,212.50,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Fakhar Zaman,14,14,0,1.0,0.0,12,2,0,116.66,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Hussain Talat,9,9,0,1.0,0.0,6,1,0,150.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Asif Ali,2,2,0,1.0,0.0,3,0,0,66.66,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Shadab Khan,1,1,0,1.0,0.0,2,0,0,50.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Faheem Ashraf,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Sarfaraz Ahmed,0,0,0,1.0,0.0,2,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Imad Wasim,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Babar Azam,68*,68,0,1.0,1.0,55,5,1,123.63,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,1.0,0.0,50-99,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Mohammad Hafeez,39,39,0,1.0,0.0,30,2,2,130.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Hasan Ali,17*,17,0,1.0,1.0,8,2,1,212.50,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Fakhar Zaman,14,14,0,1.0,0.0,12,2,0,116.66,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Won
Hussain Talat,9,9,0,1.0,0.0,6,1,0,150.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Asif Ali,2,2,0,1.0,0.0,3,0,0,66.66,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Shadab Khan,1,1,0,1.0,0.0,2,0,0,50.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Faheem Ashraf,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Sarfaraz Ahmed,0,0,0,1.0,0.0,2,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Imad Wasim,0,0,0,1.0,0.0,1,0,0,0.00,1,v Australia,Abu Dhabi,2018/10/24,Pakistan,0.0,0.0,0-49,Won,66 runs,Australia v Pakistan,Away,Oct,2018,Oct 2018,1,Lost
Fakhar Zaman,61,61,66,1.0,0.0,40,3,3,152.50,1,v Zimbabwe,Harare,2018/07/01,Pakistan,1.0,0.0,50-99,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Asif Ali,41*,41,26,1.0,1.0,21,1,4,195.23,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shoaib Malik,37*,37,50,1.0,1.0,24,2,1,154.16,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Sarfaraz Ahmed,16,16,14,1.0,0.0,15,2,0,106.66,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Hussain Talat,10,10,19,1.0,0.0,12,1,0,83.33,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Mohammad Hafeez,7,7,7,1.0,0.0,8,0,1,87.50,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Fakhar Zaman,61,61,66,1.0,0.0,40,3,3,152.50,1,v Zimbabwe,Harare,2018/07/01,Pakistan,1.0,0.0,50-99,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Asif Ali,41*,41,26,1.0,1.0,21,1,4,195.23,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shoaib Malik,37*,37,50,1.0,1.0,24,2,1,154.16,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Sarfaraz Ahmed,16,16,14,1.0,0.0,15,2,0,106.66,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Hussain Talat,10,10,19,1.0,0.0,12,1,0,83.33,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Mohammad Hafeez,7,7,7,1.0,0.0,8,0,1,87.50,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Fakhar Zaman,61,61,66,1.0,0.0,40,3,3,152.50,1,v Zimbabwe,Harare,2018/07/01,Pakistan,1.0,0.0,50-99,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Asif Ali,41*,41,26,1.0,1.0,21,1,4,195.23,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Shoaib Malik,37*,37,50,1.0,1.0,24,2,1,154.16,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Sarfaraz Ahmed,16,16,14,1.0,0.0,15,2,0,106.66,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Hussain Talat,10,10,19,1.0,0.0,12,1,0,83.33,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Mohammad Hafeez,7,7,7,1.0,0.0,8,0,1,87.50,1,v Zimbabwe,Harare,2018/07/01,Pakistan,0.0,0.0,0-49,Won,74 runs,Zimbabwe v Pakistan,Away,Jul,2018,Jul 2018,1,Won
Babar Azam,51,51,0,1.0,0.0,40,6,0,127.50,2,v West Indies,Karachi,2018/04/03,Pakistan,1.0,0.0,50-99,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Fakhar Zaman,40,40,0,1.0,0.0,17,6,2,235.29,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Hussain Talat,31*,31,0,1.0,1.0,28,3,0,110.71,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Asif Ali,25*,25,0,1.0,1.0,16,2,1,156.25,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Babar Azam,51,51,0,1.0,0.0,40,6,0,127.50,2,v West Indies,Karachi,2018/04/03,Pakistan,1.0,0.0,50-99,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Fakhar Zaman,40,40,0,1.0,0.0,17,6,2,235.29,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Hussain Talat,31*,31,0,1.0,1.0,28,3,0,110.71,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Asif Ali,25*,25,0,1.0,1.0,16,2,1,156.25,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Babar Azam,51,51,0,1.0,0.0,40,6,0,127.50,2,v West Indies,Karachi,2018/04/03,Pakistan,1.0,0.0,50-99,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Fakhar Zaman,40,40,0,1.0,0.0,17,6,2,235.29,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Hussain Talat,31*,31,0,1.0,1.0,28,3,0,110.71,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
Asif Ali,25*,25,0,1.0,1.0,16,2,1,156.25,2,v West Indies,Karachi,2018/04/03,Pakistan,0.0,0.0,0-49,Won,8 wickets,Pakistan v West Indies,Home,Apr,2018,Apr 2018,1,Won
